run_id,decoder_type,layer_count,hidden_size,epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
rnn_preinject_layers2_hidden512,rnn,2,512,1,1.5209286212921143,0.09924343228340149,1.3939207792282104,0.11340606212615967
rnn_preinject_layers2_hidden512,rnn,2,512,2,1.2782578468322754,0.11976363509893417,1.3058738708496094,0.12192727625370026
rnn_preinject_layers2_hidden512,rnn,2,512,3,1.1774897575378418,0.1271979808807373,1.2658672332763672,0.12616363167762756
rnn_preinject_layers2_hidden512,rnn,2,512,4,1.107785940170288,0.13224343955516815,1.2473654747009277,0.1284181773662567
rnn_preinject_layers2_hidden512,rnn,2,512,5,1.0553115606307983,0.13613736629486084,1.235705018043518,0.13015757501125336
rnn_preinject_layers2_hidden512,rnn,2,512,6,1.0109033584594727,0.1400323212146759,1.2309281826019287,0.13129091262817383
rnn_preinject_layers2_hidden512,rnn,2,512,7,0.9728183150291443,0.14319191873073578,1.2318798303604126,0.13198181986808777
rnn_preinject_layers2_hidden512,rnn,2,512,8,0.9405632615089417,0.14651615917682648,1.2405019998550415,0.13047273457050323
rnn_preinject_layers2_hidden512,rnn,2,512,9,0.911694347858429,0.14918282628059387,1.2421380281448364,0.1302909106016159
rnn_preinject_layers2_hidden512,rnn,2,512,10,0.8860747218132019,0.15225757658481598,1.2486371994018555,0.13046666979789734
rnn_preinject_layers2_hidden512,rnn,2,512,11,0.8622757792472839,0.15476767718791962,1.2510234117507935,0.13124242424964905
rnn_preinject_layers2_hidden512,rnn,2,512,12,0.8413065075874329,0.15745151042938232,1.2572753429412842,0.1308424174785614
rnn_preinject_layers2_hidden512,rnn,2,512,13,0.82168048620224,0.16007474064826965,1.2622779607772827,0.13000606000423431
rnn_preinject_layers2_hidden512,rnn,2,512,14,0.8060182929039001,0.1620979756116867,1.2703502178192139,0.12833939492702484
rnn_preinject_layers2_hidden512,rnn,2,512,15,0.7899492383003235,0.16450504958629608,1.2726954221725464,0.13009697198867798
rnn_preinject_layers2_hidden512,rnn,2,512,16,0.7750568985939026,0.16670605540275574,1.2823561429977417,0.13023030757904053
rnn_preinject_layers2_hidden512,rnn,2,512,17,0.7616609334945679,0.1687818169593811,1.2946856021881104,0.1292303055524826
rnn_preinject_layers2_hidden512,rnn,2,512,18,0.7480999827384949,0.17063333094120026,1.3013455867767334,0.12920606136322021
rnn_preinject_layers2_hidden512,rnn,2,512,19,0.7383041381835938,0.1718222200870514,1.3071773052215576,0.1281636357307434
rnn_preinject_layers2_hidden512,rnn,2,512,20,0.7295148968696594,0.17367172241210938,1.3121901750564575,0.1276666671037674
